what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364540124722
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364540201406
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540203404
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540203540
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364540212457
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540212597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540212754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540242886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540243082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540246204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1364540247366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364540254341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540258065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540259916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540259992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540314114
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540326819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540328428
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364540396896
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540397053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540397226
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540495992
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540497898
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540511397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540525087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540528466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540529452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540529541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540538350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540547544
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540562787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540564495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364540597618
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1364540598057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364540600142
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1364540607027
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1364540607229
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1364540607244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540626077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540626188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540627945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540628112
started,bundle,org.tmatesoft.svnkit,1.3.5.7406,"org.tmatesoft.svnkit",1364540628567
started,bundle,com.sun.jna,3.2.7,"com.sun.jna",1364540629253
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1364540633037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364540634473
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1364540640590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1364540642006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364540645630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540648106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540649330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540649419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540704538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364540715681
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364540718056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540720631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540721969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540722053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540736666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364540755465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540758925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364540763231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540768953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540770082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540770162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540785943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540793776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540793892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540794009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364540795644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540797962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540799677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540799799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540801864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540805743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364540811219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540813364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540814512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540814592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540841754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540844185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540864076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364540873956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540875330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364540955370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540959296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540964590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364540964707
